반납일자,반납확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,물품상태,사유
2022-07-10,2022-07-19,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201744183,2017-09-10,2087000,2017-09-13,시설팀(ERICA),반납,폐품,사용연한경과
2023-09-25,2023-09-28,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201944184,2019-04-21,15208000,2019-05-05,학생지원팀(ERICA),반납,폐품,사용연한경과
2024-05-13,2024-05-26,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201944185,2019-04-21,15208000,2019-05-05,학생지원팀(ERICA),반납,중고품,불용결정
2023-07-23,2023-08-03,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201944186,2019-04-21,15208000,2019-05-05,학생지원팀(ERICA),반납,폐품,사용연한경과
2020-12-28,2021-01-08,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201944189,2019-04-21,15208000,2019-05-05,학생지원팀(ERICA),반납,폐품,사용연한경과
2022-08-28,2022-09-11,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201944191,2019-04-21,15208000,2019-05-05,학생지원팀(ERICA),반납,폐품,사용연한경과
2025-11-02,2025-11-06,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202144193,2021-01-10,39000,2021-01-21,글로벌문화통상대학RC행정팀(ERICA),반납,신품,잉여물품
2025-06-22,,badbergjr,박대리,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201544213,2015-07-18,1738000,2015-08-01,글로벌문화통상대학RC행정팀(ERICA),운용,정비필요품,고장/파손
2019-07-15,2019-07-19,badbergjr,박대리,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201544215,2015-07-18,1738000,2015-08-01,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2022-02-10,2022-02-22,badbergjr,박대리,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201544218,2015-07-18,1738000,2015-08-01,글로벌문화통상대학RC행정팀(ERICA),반납,중고품,불용결정
2022-05-01,2022-05-10,badbergjr,박대리,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201544221,2015-07-18,1738000,2015-08-01,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2024-01-21,2024-01-29,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202144224,2021-10-05,15669000,2021-10-17,공학대학RC행정팀(ERICA),반납,신품,잉여물품
2024-12-15,,badbergjr,박대리,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202144225,2021-10-05,15669000,2021-10-17,공학대학RC행정팀(ERICA),운용,중고품,사업종료
2024-08-09,2024-08-16,badbergjr,박대리,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202144226,2021-10-05,15669000,2021-10-17,공학대학RC행정팀(ERICA),반납,중고품,불용결정
2023-06-27,2023-07-03,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944232,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,불용결정
2023-10-03,2023-10-12,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944233,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,신품,잉여물품
2022-08-26,2022-09-04,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944235,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2022-10-23,2022-11-04,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944237,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,사업종료
2020-06-24,2020-07-07,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944238,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,사업종료
2021-02-04,2021-02-15,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944241,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,사업종료
2024-11-18,2024-11-21,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944242,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2023-09-02,2023-09-08,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944244,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2024-09-20,2024-10-03,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944245,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,불용결정
2024-06-13,2024-06-16,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944246,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2022-07-18,2022-07-30,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944247,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,사업종료
2024-12-29,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944248,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),운용,중고품,불용결정
2024-05-11,2024-05-19,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944249,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,사업종료
2023-11-23,2023-12-02,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944250,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,사업종료
2023-02-01,2023-02-07,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944252,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2023-05-18,2023-05-24,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944253,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2023-01-29,2023-02-08,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944254,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2023-02-20,2023-02-25,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944255,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2024-06-19,2024-06-25,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944258,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,정비필요품,고장/파손
2021-04-29,2021-05-07,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944259,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,정비필요품,고장/파손
2024-12-26,,badbergjr,박대리,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944261,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),운용,정비필요품,고장/파손
2023-04-16,2023-04-29,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944263,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-08-02,2025-08-09,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944265,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2020-11-08,2020-11-13,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944266,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,불용결정
2022-07-25,2022-07-31,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201944267,2019-03-18,15560000,2019-03-29,경상대학RC행정팀(ERICA),반납,중고품,불용결정
2025-02-22,2025-03-01,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201944281,2019-02-26,272000,2019-03-10,공학대학RC행정팀(ERICA),반납,정비필요품,고장/파손
2025-04-27,,badbergjr,박대리,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201944282,2019-02-26,272000,2019-03-10,공학대학RC행정팀(ERICA),운용,중고품,불용결정
2023-03-21,2023-03-24,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201944283,2019-02-26,272000,2019-03-10,공학대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-02-28,2025-03-14,badbergjr,박대리,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202244286,2022-11-12,7113000,2022-11-22,시설팀(ERICA),반납,정비필요품,고장/파손
2025-06-18,2025-06-21,badbergjr,박대리,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202244287,2022-11-12,7113000,2022-11-22,시설팀(ERICA),반납,중고품,불용결정
2024-11-16,2024-11-26,badbergjr,박대리,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202244288,2022-11-12,7113000,2022-11-22,시설팀(ERICA),반납,중고품,불용결정
2025-09-17,2025-09-22,badbergjr,박대리,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202244289,2022-11-12,7113000,2022-11-22,시설팀(ERICA),반납,중고품,불용결정
2025-01-12,2025-01-21,badbergjr,박대리,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202244291,2022-11-12,7113000,2022-11-22,시설팀(ERICA),반납,폐품,사용연한경과
2025-01-27,2025-02-04,badbergjr,박대리,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202244292,2022-11-12,7113000,2022-11-22,시설팀(ERICA),반납,중고품,불용결정
2024-08-25,2024-08-31,badbergjr,박대리,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202244293,2022-11-12,7113000,2022-11-22,시설팀(ERICA),반납,폐품,사용연한경과
2025-06-17,2025-07-01,badbergjr,박대리,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202144296,2021-07-04,5175000,2021-07-10,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2021-02-04,2021-02-18,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201644298,2016-06-07,59000,2016-06-14,소프트웨어융합대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-12-29,2026-01-06,badbergjr,박대리,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202044308,2020-08-24,2473000,2020-09-06,공학대학RC행정팀(ERICA),반납,신품,잉여물품
2025-12-05,2025-12-18,badbergjr,박대리,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202044309,2020-08-24,2473000,2020-09-06,공학대학RC행정팀(ERICA),반납,중고품,불용결정
2025-12-28,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144342,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),운용,폐품,사용연한경과
2024-12-26,2025-01-04,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144345,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-01-10,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144346,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),운용,중고품,불용결정
2022-09-19,2022-09-25,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144347,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,중고품,불용결정
2024-09-27,2024-10-11,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144348,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,정비필요품,고장/파손
2023-08-12,2023-08-23,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144352,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,정비필요품,고장/파손
2023-09-12,2023-09-26,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144359,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,신품,잉여물품
2024-12-23,,badbergjr,박대리,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144360,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),운용,폐품,사용연한경과
2025-02-10,2025-02-22,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144363,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2023-07-21,2023-07-25,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144365,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,중고품,불용결정
2023-12-31,2024-01-08,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144366,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,중고품,불용결정
2025-08-14,2025-08-24,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144368,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,중고품,불용결정
2025-04-07,2025-04-20,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144371,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-02-03,2025-02-15,badbergjr,박대리,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202144375,2021-07-06,12841000,2021-07-16,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2026-01-26,2026-01-30,badbergjr,박대리,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202244383,2022-01-26,498000,2022-02-04,소프트웨어융합대학RC행정팀(ERICA),반납,중고품,사업종료
2020-08-29,2020-09-03,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201544388,2015-10-20,582000,2015-10-23,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2020-10-02,2020-10-13,badbergjr,박대리,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201544389,2015-10-20,582000,2015-10-23,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2024-12-31,2025-01-04,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202244397,2022-10-31,2470000,2022-11-07,공학대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-08-16,2025-08-30,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202244398,2022-10-31,2470000,2022-11-07,공학대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-04-13,2025-04-26,badbergjr,박대리,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202244399,2022-10-31,2470000,2022-11-07,공학대학RC행정팀(ERICA),반납,정비필요품,고장/파손
2019-10-31,2019-11-05,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201744401,2017-05-31,144000,2017-06-04,경상대학RC행정팀(ERICA),반납,중고품,불용결정
2021-09-07,2021-09-18,badbergjr,박대리,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201744403,2017-05-31,144000,2017-06-04,경상대학RC행정팀(ERICA),반납,폐품,사용연한경과
2025-08-25,,badbergjr,박대리,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201944404,2019-10-25,4661000,2019-11-04,글로벌문화통상대학RC행정팀(ERICA),운용,정비필요품,고장/파손
2025-10-27,2025-11-06,badbergjr,박대리,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201944405,2019-10-25,4661000,2019-11-04,글로벌문화통상대학RC행정팀(ERICA),반납,폐품,사용연한경과
