운용신청일자,등록일자,운용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,사용자,신청구분,운용상태
2019-04-12,2019-04-12,2019-04-16,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914760,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-05,2019-04-05,2019-04-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914761,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-03-31,2019-03-31,2019-04-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914762,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-04,2019-04-04,2019-04-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914763,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-02,2019-04-02,2019-04-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914764,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-08,2019-04-08,2019-04-17,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914765,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-04,2019-04-04,2019-04-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914766,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-04-01,2019-04-01,2019-04-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914767,2019-03-15,2580000,글로벌문화통상대학RC행정팀(ERICA),강의실 환경개선 사업,신규운용,운용
2019-09-26,2019-09-26,2019-10-06,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914767,2019-03-15,2580000,시설팀(ERICA),강의실 환경개선 사업,재사용(1회차),운용
2018-08-22,2018-08-22,2018-08-31,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814768,2018-08-06,372000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-08-20,2018-08-20,2018-08-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814769,2018-08-06,372000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-08-17,2018-08-17,2018-08-20,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814770,2018-08-06,372000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-08-17,2018-08-17,2018-08-29,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814771,2018-08-06,372000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-08-06,2018-08-06,2018-08-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814772,2018-07-27,392000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-08-12,2018-08-12,2018-08-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814773,2018-07-27,392000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-08-12,2018-08-12,2018-08-26,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814774,2018-07-27,392000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-08-08,2018-08-08,2018-08-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814775,2018-07-27,392000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-04-25,2018-04-25,2018-05-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814776,2018-04-18,291000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2018-05-03,2018-05-03,2018-05-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814777,2018-04-18,291000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2018-05-02,2018-05-02,2018-05-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814778,2018-04-18,291000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2018-12-06,2018-12-06,2018-12-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814779,2018-11-14,440000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-12-02,2018-12-02,2018-12-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814780,2018-11-14,440000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-12-04,2018-12-04,2018-12-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814781,2018-11-14,440000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-12-04,2018-12-04,2018-12-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814782,2018-11-14,440000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-12-04,2018-12-04,2018-12-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814783,2018-11-14,440000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2016-07-03,2016-07-03,2016-07-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614784,2016-06-14,285000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2016-06-27,2016-06-27,2016-07-02,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614785,2016-06-14,285000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2016-07-06,2016-07-06,2016-07-15,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614786,2016-06-14,285000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2016-06-23,2016-06-23,2016-06-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614787,2016-06-12,285000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2016-06-22,2016-06-22,2016-06-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614788,2016-06-12,285000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2016-06-21,2016-06-21,2016-07-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614789,2016-06-12,285000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2025-12-30,2025-12-30,2026-01-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M202514790,2025-12-23,448000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2025-12-27,2025-12-27,2026-01-10,badbergjr,박대리,확정,5611210224128496,작업용의자,M202514791,2025-12-23,448000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2025-12-28,2025-12-28,2026-01-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M202514792,2025-12-23,448000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2026-01-07,2026-01-07,2026-01-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M202514793,2025-12-23,448000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2019-03-30,2019-03-30,2019-04-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914794,2019-03-07,279000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2019-03-24,2019-03-24,2019-04-02,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914795,2019-03-07,279000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2019-03-22,2019-03-22,2019-04-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M201914796,2019-03-07,279000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2017-06-02,2017-06-02,2017-06-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714797,2017-05-19,505000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2017-06-01,2017-06-01,2017-06-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714798,2017-05-19,505000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2017-06-09,2017-06-09,2017-06-22,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714799,2017-05-19,505000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2017-06-09,2017-06-09,2017-06-19,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714800,2017-05-19,505000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2017-06-09,2017-06-09,2017-06-14,badbergjr,박대리,확정,5611210224128496,작업용의자,M201714801,2017-05-19,505000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2018-03-26,2018-03-26,2018-04-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201814802,2018-03-12,92000,글로벌문화통상대학RC행정팀(ERICA),,신규운용,운용
2016-12-29,2016-12-29,2017-01-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614803,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-29,2016-12-29,2017-01-09,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614804,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-27,2016-12-27,2017-01-02,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614805,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-25,2016-12-25,2017-01-01,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614806,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-26,2016-12-26,2017-01-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614807,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-23,2016-12-23,2016-12-29,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614808,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-31,2016-12-31,2017-01-06,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614809,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-28,2016-12-28,,badbergjr,박대리,반려,5611210224128496,작업용의자,M201614810,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,취득
2016-12-24,2016-12-24,2017-01-01,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614811,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-30,2016-12-30,2017-01-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614812,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-28,2016-12-28,2017-01-06,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614813,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2017-01-01,2017-01-01,2017-01-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614814,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-22,2016-12-22,2016-12-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614815,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-22,2016-12-22,2016-12-25,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614816,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-21,2016-12-21,2016-12-31,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614817,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-25,2016-12-25,2017-01-01,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614818,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-31,2016-12-31,2017-01-13,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614819,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-31,2016-12-31,2017-01-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614820,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-29,2016-12-29,2017-01-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614821,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2017-06-11,2017-06-11,2017-06-19,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614821,2016-12-11,4557000,경상대학RC행정팀(ERICA),사무환경 개선,재사용(1회차),운용
2016-12-27,2016-12-27,2017-01-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614822,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-27,2016-12-27,2016-12-31,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614823,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-19,2016-12-19,2016-12-27,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614824,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-31,2016-12-31,2017-01-08,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614825,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-22,2016-12-22,2017-01-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614826,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-20,2016-12-20,2017-01-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614827,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-24,2016-12-24,2017-01-07,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614828,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-28,2016-12-28,2017-01-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614829,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-28,2016-12-28,2017-01-11,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614830,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-30,2016-12-30,2017-01-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614831,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-26,2016-12-26,2017-01-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614832,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-31,2016-12-31,2017-01-12,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614833,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2017-01-01,2017-01-01,2017-01-06,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614834,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-29,2016-12-29,2017-01-03,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614835,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-21,2016-12-21,2017-01-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614836,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-23,2016-12-23,2017-01-04,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614837,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
2016-12-25,2016-12-25,2017-01-05,badbergjr,박대리,확정,5611210224128496,작업용의자,M201614838,2016-12-11,4557000,글로벌문화통상대학RC행정팀(ERICA),사무환경 개선,신규운용,운용
