처분일자,처분정리구분,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,불용일자,내용연수,처분확정일자,정리일자
2025-08-19,매각,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201832341,2018-07-18,7634000,매각,중고품,구형화,2025-08-01,5,2025-08-23,2018-07-24
2021-02-18,매각,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201832343,2018-07-18,7634000,매각,폐품,내구연한 경과,2021-01-25,5,2021-02-22,2018-07-24
2020-08-22,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532344,2015-11-20,3802000,폐기,폐품,내구연한 경과,2020-07-26,10,2020-08-28,2015-12-31
2025-10-02,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532346,2015-11-20,3802000,폐기,정비필요품,수리비용과다,2025-08-31,10,2025-10-07,2015-12-31
2025-05-30,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532347,2015-11-20,3802000,폐기,정비필요품,수리비용과다,2025-05-12,10,2025-06-05,2015-12-31
2021-01-17,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532350,2015-11-20,3802000,폐기,폐품,내구연한 경과,2020-12-05,10,2021-01-23,2015-12-31
2019-08-17,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532352,2015-11-20,3802000,폐기,정비필요품,수리비용과다,2019-06-30,10,2019-08-20,2015-12-31
2024-01-07,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532354,2015-11-20,3802000,폐기,정비필요품,수리비용과다,2023-11-18,10,2024-01-12,2015-12-31
2024-11-06,매각,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532356,2015-11-20,3802000,매각,폐품,내구연한 경과,2024-09-13,10,,2015-12-31
2024-08-09,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201532359,2015-11-20,3802000,폐기,폐품,내구연한 경과,2024-07-10,10,2024-08-13,2015-12-31
2024-08-27,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201932362,2019-10-10,1338000,폐기,폐품,내구연한 경과,2024-08-08,5,2024-09-02,2019-11-19
2026-01-05,매각,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201932363,2019-10-10,1338000,매각,중고품,활용부서부재,2025-11-21,5,2026-01-09,2019-11-19
2023-07-15,매각,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201932364,2019-10-10,1338000,매각,중고품,활용부서부재,2023-07-01,5,,2019-11-19
2022-06-23,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201932365,2019-10-10,1338000,폐기,폐품,내구연한 경과,2022-05-31,5,2022-06-28,2019-11-19
2024-07-02,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201732371,2017-10-20,262000,폐기,폐품,내구연한 경과,2024-05-25,4,2024-07-05,2017-12-13
2023-09-19,매각,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201632373,2016-06-21,4726000,매각,중고품,활용부서부재,2023-09-03,6,,2016-06-25
2025-12-14,멸실,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201632374,2016-06-21,4726000,멸실,폐품,내구연한 경과,2025-11-22,6,2025-12-18,2016-06-25
2018-03-16,매각,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201632377,2016-06-21,4726000,매각,중고품,활용부서부재,2018-01-30,6,,2016-06-25
2024-11-21,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201632380,2016-06-21,4726000,폐기,정비필요품,수리비용과다,2024-10-21,6,2024-11-25,2016-06-25
2022-04-23,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201932392,2019-11-01,2634000,폐기,폐품,내구연한 경과,2022-03-06,5,2022-04-27,2019-12-01
2025-11-02,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201932395,2019-11-01,2634000,폐기,폐품,내구연한 경과,2025-09-07,5,2025-11-09,2019-12-01
2023-12-13,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201932396,2019-11-01,2634000,폐기,폐품,내구연한 경과,2023-11-04,5,2023-12-20,2019-12-01
2021-09-18,폐기,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201732403,2017-12-22,380000,폐기,폐품,내구연한 경과,2021-08-04,10,,2018-01-26
2024-09-10,폐기,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201632414,2016-12-13,7291000,폐기,정비필요품,수리비용과다,2024-08-06,6,2024-09-17,2017-01-16
2024-11-26,폐기,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201632417,2016-12-13,7291000,폐기,정비필요품,수리비용과다,2024-10-16,6,,2017-01-16
2024-02-18,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202132425,2021-11-27,314000,매각,중고품,구형화,2024-01-07,4,2024-02-25,2021-12-02
2026-01-11,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202132427,2021-11-27,314000,폐기,폐품,내구연한 경과,2025-11-25,4,2026-01-17,2021-12-02
2023-12-06,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M202132428,2021-11-27,314000,폐기,중고품,활용부서부재,2023-11-06,4,2023-12-10,2021-12-02
2019-05-31,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201532430,2015-12-23,7390000,폐기,폐품,내구연한 경과,2019-04-13,6,2019-06-05,2015-12-24
2024-02-02,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201532431,2015-12-23,7390000,폐기,폐품,내구연한 경과,2023-12-18,6,2024-02-05,2015-12-24
2021-10-28,매각,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201532433,2015-12-23,7390000,매각,폐품,내구연한 경과,2021-09-27,6,2021-10-31,2015-12-24
2017-12-30,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201532434,2015-12-23,7390000,폐기,폐품,내구연한 경과,2017-11-03,6,2018-01-04,2015-12-24
2019-02-27,매각,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201532438,2015-12-23,7390000,매각,중고품,구형화,2019-01-06,6,2019-03-03,2015-12-24
2023-09-20,폐기,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202032446,2020-10-24,635000,폐기,정비필요품,수리비용과다,2023-07-31,5,2023-09-24,2020-12-05
2024-08-02,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202132459,2021-04-18,7039000,폐기,정비필요품,수리비용과다,2024-07-03,10,2024-08-05,2021-05-24
2026-01-02,폐기,hyl0610,황팀장,반려,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201732490,2017-09-26,3161000,폐기,폐품,내구연한 경과,2025-12-07,5,,2017-10-31
2025-01-20,폐기,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201732492,2017-09-26,3161000,폐기,중고품,구형화,2025-01-04,5,2025-01-24,2017-10-31
2023-07-05,폐기,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201732496,2017-09-26,3161000,폐기,정비필요품,수리비용과다,2023-06-06,5,2023-07-10,2017-10-31
2022-01-13,매각,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202032497,2020-02-20,1713000,매각,중고품,활용부서부재,2021-11-27,5,2022-01-16,2020-04-08
2023-05-31,폐기,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202032500,2020-02-20,1713000,폐기,정비필요품,수리비용과다,2023-05-16,5,2023-06-06,2020-04-08
2024-11-14,폐기,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202232506,2022-12-13,5933000,폐기,폐품,내구연한 경과,2024-10-13,6,2024-11-21,2023-01-18
2022-04-02,매각,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201832511,2018-02-05,5636000,매각,중고품,구형화,2022-02-04,6,2022-04-09,2018-02-11
2020-11-14,폐기,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201832512,2018-02-05,5636000,폐기,정비필요품,수리비용과다,2020-10-16,6,2020-11-19,2018-02-11
2025-11-23,폐기,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201632527,2016-04-17,696000,폐기,폐품,내구연한 경과,2025-10-16,5,,2016-04-19
2025-04-08,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201932529,2019-04-14,305000,매각,중고품,구형화,2025-02-13,4,2025-04-11,2019-05-14
2022-02-25,폐기,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201932530,2019-04-14,305000,폐기,중고품,구형화,2022-02-11,4,2022-03-01,2019-05-14
2023-12-07,매각,hyl0610,황팀장,확정,4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201932531,2019-04-14,305000,매각,중고품,활용부서부재,2023-10-13,4,2023-12-14,2019-05-14
2024-04-29,폐기,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201732551,2017-06-18,204000,폐기,정비필요품,수리비용과다,2024-03-19,10,2024-05-03,2017-08-07
2020-09-23,매각,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832552,2018-02-16,9161000,매각,중고품,구형화,2020-09-01,10,2020-09-29,2018-04-14
2023-04-06,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832554,2018-02-16,9161000,폐기,정비필요품,수리비용과다,2023-03-08,10,2023-04-09,2018-04-14
2022-02-27,매각,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832561,2018-02-16,9161000,매각,중고품,구형화,2022-01-21,10,2022-03-04,2018-04-14
2023-05-19,폐기,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832566,2018-02-16,9161000,폐기,폐품,내구연한 경과,2023-03-30,10,,2018-04-14
2023-05-06,매각,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832571,2018-02-16,9161000,매각,중고품,구형화,2023-03-08,10,2023-05-10,2018-04-14
2021-05-14,도난,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832572,2018-02-16,9161000,도난,신품,활용부서 부재,2021-04-10,10,2021-05-17,2018-04-14
2025-01-24,매각,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832573,2018-02-16,9161000,매각,중고품,활용부서부재,2024-11-29,10,2025-01-27,2018-04-14
2023-06-05,매각,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832576,2018-02-16,9161000,매각,중고품,활용부서부재,2023-04-19,10,2023-06-11,2018-04-14
2020-04-21,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832577,2018-02-16,9161000,폐기,폐품,내구연한 경과,2020-03-12,10,2020-04-24,2018-04-14
2023-05-16,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832578,2018-02-16,9161000,폐기,폐품,내구연한 경과,2023-04-18,10,2023-05-21,2018-04-14
2025-12-28,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832579,2018-02-16,9161000,폐기,폐품,내구연한 경과,2025-11-27,10,2026-01-02,2018-04-14
2024-09-17,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832580,2018-02-16,9161000,폐기,폐품,내구연한 경과,2024-08-18,10,2024-09-24,2018-04-14
2021-04-24,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832582,2018-02-16,9161000,폐기,폐품,내구연한 경과,2021-04-10,10,2021-05-01,2018-04-14
2020-11-22,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832585,2018-02-16,9161000,폐기,폐품,내구연한 경과,2020-09-24,10,2020-11-27,2018-04-14
2020-09-01,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832591,2018-02-16,9161000,폐기,폐품,내구연한 경과,2020-08-07,10,2020-09-05,2018-04-14
2020-05-13,매각,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832592,2018-02-16,9161000,매각,중고품,활용부서부재,2020-04-27,10,2020-05-17,2018-04-14
2023-03-24,매각,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832594,2018-02-16,9161000,매각,중고품,구형화,2023-02-05,10,2023-03-30,2018-04-14
2020-08-11,폐기,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201832596,2018-02-16,9161000,폐기,정비필요품,수리비용과다,2020-07-22,10,2020-08-17,2018-04-14
2022-03-02,매각,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201732599,2017-09-03,2627000,매각,중고품,구형화,2022-01-24,10,2022-03-05,2017-10-26
2026-01-06,매각,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032608,2020-12-03,6587000,매각,중고품,구형화,2025-11-27,10,,2020-12-04
2023-11-02,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032609,2020-12-03,6587000,폐기,정비필요품,수리비용과다,2023-10-11,10,2023-11-08,2020-12-04
2022-10-17,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032610,2020-12-03,6587000,폐기,폐품,내구연한 경과,2022-09-29,10,2022-10-23,2020-12-04
2024-12-15,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032611,2020-12-03,6587000,폐기,정비필요품,수리비용과다,2024-10-19,10,2024-12-18,2020-12-04
2024-08-19,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032616,2020-12-03,6587000,매각,중고품,구형화,2024-07-13,10,2024-08-22,2020-12-04
2022-08-02,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032618,2020-12-03,6587000,폐기,폐품,내구연한 경과,2022-07-08,10,2022-08-06,2020-12-04
2023-04-09,매각,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032625,2020-12-03,6587000,매각,중고품,구형화,2023-03-14,10,,2020-12-04
2022-10-12,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032626,2020-12-03,6587000,매각,중고품,활용부서부재,2022-08-16,10,2022-10-16,2020-12-04
2023-11-13,폐기,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032627,2020-12-03,6587000,폐기,폐품,내구연한 경과,2023-10-13,10,,2020-12-04
2022-06-04,폐기,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032628,2020-12-03,6587000,폐기,정비필요품,수리비용과다,2022-05-06,10,,2020-12-04
2024-01-23,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032634,2020-12-03,6587000,매각,중고품,구형화,2023-12-17,10,2024-01-26,2020-12-04
2024-01-29,매각,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032635,2020-12-03,6587000,매각,중고품,구형화,2023-12-12,10,2024-02-05,2020-12-04
2025-10-17,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032639,2020-12-03,6587000,폐기,폐품,내구연한 경과,2025-08-20,10,2025-10-23,2020-12-04
2022-09-30,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202032640,2020-12-03,6587000,폐기,정비필요품,수리비용과다,2022-08-24,10,2022-10-03,2020-12-04
2025-07-31,매각,hyl0610,황팀장,반려,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201932680,2019-10-01,732000,매각,중고품,구형화,2025-06-07,10,,2019-11-02
2022-06-29,폐기,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201832688,2018-05-14,4751000,폐기,폐품,내구연한 경과,2022-05-15,6,2022-07-06,2018-05-19
2025-06-19,매각,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202032704,2020-10-12,1908000,매각,중고품,활용부서부재,2025-05-15,5,2025-06-25,2020-12-06
2024-06-03,폐기,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202032706,2020-10-12,1908000,폐기,폐품,내구연한 경과,2024-04-21,5,2024-06-10,2020-12-06
2024-05-19,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202232711,2022-05-01,8347000,폐기,폐품,내구연한 경과,2024-04-01,10,2024-05-26,2022-05-06
2025-02-16,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202232714,2022-05-01,8347000,폐기,폐품,내구연한 경과,2025-01-29,10,2025-02-19,2022-05-06
2024-06-22,폐기,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202232728,2022-05-01,8347000,폐기,폐품,내구연한 경과,2024-06-04,10,2024-06-26,2022-05-06
