불용일자,등록일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,물품상태,사유
2023-10-21,2023-10-21,2023-10-28,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535823,2015-08-21,17441000,2015-10-01,,반납,10,정비필요품,수리비용과다
2024-01-04,2024-01-04,2024-01-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535825,2015-08-21,17441000,2015-10-01,,반납,10,폐품,내구연한 경과
2022-09-20,2022-09-20,2022-09-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535826,2015-08-21,17441000,2015-10-01,,반납,10,폐품,내구연한 경과
2025-11-02,2025-11-02,2025-11-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535828,2015-08-21,17441000,2015-10-01,,반납,10,폐품,내구연한 경과
2021-03-08,2021-03-08,2021-03-15,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535833,2015-08-21,17441000,2015-10-01,,반납,10,폐품,내구연한 경과
2022-06-16,2022-06-16,2022-06-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535834,2015-08-21,17441000,2015-10-01,,반납,10,중고품,구형화
2023-02-12,2023-02-12,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535835,2015-08-21,17441000,2015-10-01,,반납,10,정비필요품,수리비용과다
2024-12-19,2024-12-19,2024-12-26,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535836,2015-08-21,17441000,2015-10-01,,반납,10,정비필요품,수리비용과다
2025-11-04,2025-11-04,2025-11-11,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535837,2015-08-21,17441000,2015-10-01,,반납,10,중고품,활용부서부재
2019-03-14,2019-03-14,2019-03-21,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535840,2015-08-21,17441000,2015-10-01,,반납,10,정비필요품,수리비용과다
2020-03-20,2020-03-20,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535845,2015-08-21,17441000,2015-10-01,,반납,10,정비필요품,수리비용과다
2019-03-17,2019-03-17,2019-03-24,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535846,2015-08-21,17441000,2015-10-01,,반납,10,중고품,구형화
2022-04-20,2022-04-20,2022-04-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201535847,2015-08-21,17441000,2015-10-01,,반납,10,신품,활용부서 부재
2025-02-22,2025-02-22,2025-03-01,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535849,2015-06-26,8631000,2015-08-12,,반납,10,중고품,구형화
2023-08-08,2023-08-08,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535851,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2026-05-03,2026-05-03,2026-05-10,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535852,2015-06-26,8631000,2015-08-12,,반납,10,중고품,구형화
2025-11-20,2025-11-20,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535853,2015-06-26,8631000,2015-08-12,,반납,10,중고품,활용부서부재
2020-05-10,2020-05-10,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535856,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2025-10-17,2025-10-17,2025-10-24,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535857,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2021-07-04,2021-07-04,2021-07-11,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535859,2015-06-26,8631000,2015-08-12,,반납,10,중고품,구형화
2025-07-21,2025-07-21,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535861,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2016-11-09,2016-11-09,2016-11-16,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535863,2015-06-26,8631000,2015-08-12,,반납,10,중고품,활용부서부재
2026-03-28,2026-03-28,2026-04-04,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535864,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2019-06-09,2019-06-09,2019-06-16,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535866,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2023-04-10,2023-04-10,,hyl0610,황팀장,대기,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535868,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2020-03-12,2020-03-12,2020-03-19,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535870,2015-06-26,8631000,2015-08-12,,반납,10,중고품,활용부서부재
2020-08-04,2020-08-04,2020-08-11,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535871,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2017-10-11,2017-10-11,2017-10-18,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535872,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2026-03-10,2026-03-10,2026-03-17,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535873,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2020-02-20,2020-02-20,2020-02-27,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535875,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2023-09-14,2023-09-14,2023-09-21,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535877,2015-06-26,8631000,2015-08-12,,반납,10,정비필요품,수리비용과다
2022-06-28,2022-06-28,,hyl0610,황팀장,반려,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535878,2015-06-26,8631000,2015-08-12,,반납,10,정비필요품,수리비용과다
2023-12-18,2023-12-18,2023-12-25,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535879,2015-06-26,8631000,2015-08-12,,반납,10,중고품,활용부서부재
2020-10-23,2020-10-23,2020-10-30,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535880,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2023-10-13,2023-10-13,2023-10-20,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535881,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2024-10-02,2024-10-02,2024-10-09,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535884,2015-06-26,8631000,2015-08-12,,반납,10,중고품,구형화
2020-02-18,2020-02-18,2020-02-25,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535887,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2026-01-05,2026-01-05,2026-01-12,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535888,2015-06-26,8631000,2015-08-12,,반납,10,폐품,내구연한 경과
2017-03-07,2017-03-07,2017-03-14,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535891,2015-06-26,8631000,2015-08-12,,반납,10,중고품,활용부서부재
2024-04-20,2024-04-20,2024-04-27,hyl0610,황팀장,확정,5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201535892,2015-06-26,8631000,2015-08-12,,반납,10,정비필요품,수리비용과다
2023-11-12,2023-11-12,2023-11-19,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201735893,2017-12-13,4707000,2017-12-17,,반납,5,폐품,내구연한 경과
2019-07-30,2019-07-30,2019-08-06,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201735896,2017-12-13,4707000,2017-12-17,,반납,5,중고품,구형화
2024-05-17,2024-05-17,2024-05-24,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201635898,2016-04-26,3421000,2016-06-03,,반납,6,폐품,내구연한 경과
2023-04-21,2023-04-21,2023-04-28,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201635899,2016-04-26,3421000,2016-06-03,,반납,6,중고품,구형화
2023-09-02,2023-09-02,2023-09-09,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201635900,2016-04-26,3421000,2016-06-03,,반납,6,중고품,구형화
2025-02-24,2025-02-24,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535912,2015-03-29,4331000,2015-04-03,,반납,10,폐품,내구연한 경과
2023-04-03,2023-04-03,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535913,2015-03-29,4331000,2015-04-03,,반납,10,폐품,내구연한 경과
2023-04-28,2023-04-28,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535914,2015-03-29,4331000,2015-04-03,,반납,10,폐품,내구연한 경과
2018-03-05,2018-03-05,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535916,2015-03-29,4331000,2015-04-03,,반납,10,폐품,내구연한 경과
2025-01-16,2025-01-16,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535917,2015-03-29,4331000,2015-04-03,,반납,10,중고품,활용부서부재
2021-05-16,2021-05-16,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535918,2015-03-29,4331000,2015-04-03,,반납,10,중고품,활용부서부재
2024-03-02,2024-03-02,2024-03-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535919,2015-03-29,4331000,2015-04-03,,반납,10,폐품,내구연한 경과
2024-01-24,2024-01-24,2024-01-31,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535921,2015-03-29,4331000,2015-04-03,,반납,10,폐품,내구연한 경과
2022-06-06,2022-06-06,2022-06-13,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535922,2015-03-29,4331000,2015-04-03,,반납,10,신품,활용부서 부재
2024-02-03,2024-02-03,2024-02-10,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535923,2015-03-29,4331000,2015-04-03,,반납,10,정비필요품,수리비용과다
2023-05-28,2023-05-28,2023-06-04,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535924,2015-03-29,4331000,2015-04-03,,반납,10,중고품,활용부서부재
2025-12-17,2025-12-17,2025-12-24,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201535925,2015-03-29,4331000,2015-04-03,,반납,10,폐품,내구연한 경과
2025-12-10,2025-12-10,,hyl0610,황팀장,대기,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201535934,2015-12-03,418000,2015-12-06,,반납,10,폐품,내구연한 경과
2021-07-19,2021-07-19,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201935936,2019-03-05,1136000,2019-03-09,,반납,6,폐품,내구연한 경과
2022-08-13,2022-08-13,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201935937,2019-03-05,1136000,2019-03-09,,반납,6,폐품,내구연한 경과
2025-02-01,2025-02-01,2025-02-08,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735940,2017-01-06,7584000,2017-02-10,,반납,10,중고품,구형화
2022-11-22,2022-11-22,2022-11-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735941,2017-01-06,7584000,2017-02-10,,반납,10,폐품,내구연한 경과
2022-04-02,2022-04-02,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735942,2017-01-06,7584000,2017-02-10,,반납,10,폐품,내구연한 경과
2024-05-20,2024-05-20,2024-05-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735943,2017-01-06,7584000,2017-02-10,,반납,10,폐품,내구연한 경과
2019-08-12,2019-08-12,2019-08-19,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735945,2017-01-06,7584000,2017-02-10,,반납,10,폐품,내구연한 경과
2025-05-06,2025-05-06,2025-05-13,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735946,2017-01-06,7584000,2017-02-10,,반납,10,폐품,내구연한 경과
2025-03-21,2025-03-21,2025-03-28,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735947,2017-01-06,7584000,2017-02-10,,반납,10,폐품,내구연한 경과
2019-10-21,2019-10-21,2019-10-28,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735948,2017-01-06,7584000,2017-02-10,,반납,10,중고품,활용부서부재
2021-03-26,2021-03-26,2021-04-02,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735949,2017-01-06,7584000,2017-02-10,,반납,10,폐품,내구연한 경과
2022-07-29,2022-07-29,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735951,2017-01-06,7584000,2017-02-10,,반납,10,중고품,활용부서부재
2026-02-06,2026-02-06,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735954,2017-01-06,7584000,2017-02-10,,반납,10,중고품,구형화
2026-03-25,2026-03-25,2026-04-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201735957,2017-01-06,7584000,2017-02-10,,반납,10,정비필요품,수리비용과다
2023-06-18,2023-06-18,2023-06-25,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202035959,2020-02-15,10261000,2020-02-20,,반납,6,중고품,활용부서부재
2024-05-02,2024-05-02,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M202035962,2020-02-15,10261000,2020-02-20,,반납,6,폐품,내구연한 경과
2022-10-24,2022-10-24,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201735968,2017-01-29,6943000,2017-02-05,,반납,6,중고품,구형화
2023-03-12,2023-03-12,,hyl0610,황팀장,대기,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201735969,2017-01-29,6943000,2017-02-05,,반납,6,폐품,내구연한 경과
2025-03-09,2025-03-09,2025-03-16,hyl0610,황팀장,확정,4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201735970,2017-01-29,6943000,2017-02-05,,반납,6,중고품,구형화
2024-03-14,2024-03-14,2024-03-21,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201635973,2016-01-22,3590000,2016-03-18,,반납,10,폐품,내구연한 경과
2018-03-29,2018-03-29,2018-04-05,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201635975,2016-01-22,3590000,2016-03-18,,반납,10,폐품,내구연한 경과
2020-03-11,2020-03-11,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201635979,2016-01-22,3590000,2016-03-18,,반납,10,폐품,내구연한 경과
2018-11-07,2018-11-07,2018-11-14,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201635981,2016-01-22,3590000,2016-03-18,,반납,10,중고품,구형화
2026-03-09,2026-03-09,2026-03-16,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201635982,2016-01-22,3590000,2016-03-18,,반납,10,폐품,내구연한 경과
2017-06-21,2017-06-21,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201635984,2016-01-22,3590000,2016-03-18,,반납,10,정비필요품,수리비용과다
2024-04-22,2024-04-22,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201635988,2016-01-22,3590000,2016-03-18,,반납,10,중고품,활용부서부재
2023-03-09,2023-03-09,2023-03-16,hyl0610,황팀장,확정,4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201935992,2019-05-10,4617000,2019-05-14,,반납,6,정비필요품,수리비용과다
2024-06-23,2024-06-23,2024-06-30,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202236009,2022-06-12,4641000,2022-07-17,,반납,8,정비필요품,수리비용과다
2024-05-20,2024-05-20,,hyl0610,황팀장,반려,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202236012,2022-06-12,4641000,2022-07-17,,반납,8,폐품,내구연한 경과
2024-05-19,2024-05-19,2024-05-26,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202236013,2022-06-12,4641000,2022-07-17,,반납,8,중고품,활용부서부재
2026-02-13,2026-02-13,2026-02-20,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202236014,2022-06-12,4641000,2022-07-17,,반납,8,폐품,내구연한 경과
2025-08-29,2025-08-29,2025-09-05,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M202236015,2022-06-12,4641000,2022-07-17,,반납,8,중고품,구형화
2024-06-22,2024-06-22,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201536026,2015-06-19,16261000,2015-07-30,,반납,10,폐품,내구연한 경과
2025-01-03,2025-01-03,2025-01-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201536028,2015-06-19,16261000,2015-07-30,,반납,10,폐품,내구연한 경과
