G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2019-07-07,3013000,2019-07-12,총무팀,취득,10,16,확정,기증,D005,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-08-11,755000,,AI연구원,취득,10,4,대기,자체제작,D010,
4322260926066170,"라우터, Netgear, (US)PR60X",2022-06-29,3606000,2022-08-13,공과대학,취득,6,7,확정,자체구입,D002,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2018-11-04,8061000,2018-11-09,시설팀,취득,7,3,확정,자체구입,D006,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2018-06-08,2664000,2018-06-15,경영대학,취득,6,3,확정,자체구입,D003,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2016-08-11,8592000,2016-09-25,AI연구원,취득,10,10,확정,자체구입,D010,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2017-09-21,11514000,2017-09-28,시설팀,취득,10,36,확정,자체구입,D006,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2016-06-16,38000,2016-06-22,인문대학,취득,4,1,확정,자체구입,D004,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-05-12,3616000,2019-05-18,중앙도서관,취득,6,4,확정,자체구입,D008,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2023-11-29,1478000,2024-01-18,인문대학,취득,5,4,확정,자체구입,D004,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-11-21,6593000,2026-01-15,인문대학,취득,5,6,확정,자체구입,D004,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2024-10-13,164000,2024-12-04,소프트웨어융합대학,취득,5,2,확정,자체구입,D001,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2022-07-21,403000,2022-08-24,산학협력단,취득,4,10,확정,자체구입,D009,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2020-02-19,7492000,2020-02-26,총무팀,취득,10,10,확정,자체구입,D005,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2020-06-19,62000,2020-08-12,산학협력단,취득,5,1,확정,자체구입,D009,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-10-09,14487000,2017-12-03,공과대학,취득,6,8,확정,자체구입,D002,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2024-01-05,20945000,2024-01-12,총무팀,취득,7,7,확정,자체구입,D005,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-03-02,6595000,2025-03-04,총무팀,취득,5,6,확정,자체구입,D005,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-09-24,4166000,,입학처,취득,6,7,대기,자체구입,D007,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2022-09-16,668000,2022-10-16,경영대학,취득,5,8,확정,자체구입,D003,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2024-12-05,2613000,,AI연구원,취득,10,16,대기,자체구입,D010,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-07-21,761000,2018-09-08,시설팀,취득,6,1,확정,자체구입,D006,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-08-17,233000,2015-10-15,총무팀,취득,4,6,확정,자체구입,D005,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2015-08-02,5736000,2015-09-26,시설팀,취득,10,24,확정,자체구입,D006,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2020-09-24,2265000,2020-11-15,경영대학,취득,10,3,확정,자체구입,D003,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2025-02-03,1801000,2025-02-10,입학처,취득,6,1,확정,자체구입,D007,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2023-11-25,325000,2024-01-16,중앙도서관,취득,4,9,확정,자체구입,D008,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2024-01-30,115000,2024-03-17,중앙도서관,취득,5,2,확정,자체구입,D008,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-08-27,5756000,2019-10-22,입학처,취득,8,9,확정,자체구입,D007,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2025-12-26,2161000,,소프트웨어융합대학,취득,6,3,대기,자체구입,D001,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2022-05-05,2520000,2022-06-12,경영대학,취득,5,7,확정,자체구입,D003,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-06-21,2616000,,시설팀,취득,5,7,대기,자체구입,D006,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2016-07-29,129000,2016-08-31,소프트웨어융합대학,취득,5,2,확정,자체구입,D001,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-03-02,1965000,2019-03-07,공과대학,취득,10,9,확정,자체구입,D002,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2019-05-22,217000,2019-07-14,총무팀,취득,4,6,확정,자체구입,D005,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-10-17,814000,2025-12-02,공과대학,취득,6,1,확정,자체구입,D002,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2016-06-19,5799000,2016-06-26,중앙도서관,취득,10,30,확정,자체제작,D008,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-08-07,3384000,2021-08-10,중앙도서관,취득,6,5,확정,자체구입,D008,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-09-03,3386000,2021-09-08,AI연구원,취득,6,5,확정,자체구입,D010,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2017-12-01,116000,2017-12-02,입학처,취득,5,2,확정,자체구입,D007,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-01-11,1809000,2017-01-13,경영대학,취득,6,2,확정,기증,D003,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2019-05-23,247000,2019-05-29,입학처,취득,5,3,확정,자체구입,D007,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2025-07-18,13145000,2025-07-22,인문대학,취득,10,40,확정,자체구입,D004,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2025-11-25,1719000,2025-12-27,인문대학,취득,5,5,확정,자체구입,D004,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2023-06-13,988000,2023-06-17,총무팀,취득,5,10,확정,자체구입,D005,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-07-12,2087000,2024-08-29,공과대학,취득,10,10,확정,자체구입,D002,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2018-09-09,2540000,2018-09-12,경영대학,취득,10,3,확정,자체구입,D003,
4322260926066170,"라우터, Netgear, (US)PR60X",2023-07-05,3512000,2023-07-10,소프트웨어융합대학,취득,6,6,확정,자체구입,D001,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2024-02-16,7399000,2024-04-09,경영대학,취득,6,9,확정,자체구입,D003,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-04-27,3123000,2025-05-04,총무팀,취득,6,6,확정,자체구입,D005,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2019-02-17,37000,2019-02-21,총무팀,취득,4,1,확정,자체구입,D005,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2023-06-08,5377000,2023-06-15,공과대학,취득,10,25,확정,자체구입,D002,
4322260926066170,"라우터, Netgear, (US)PR60X",2022-12-09,4904000,2023-02-01,AI연구원,취득,6,9,확정,자체구입,D010,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2016-06-14,1495000,2016-06-15,중앙도서관,취득,5,4,확정,자체구입,D008,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2015-05-21,203000,2015-07-12,산학협력단,취득,10,1,확정,자체구입,D009,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-09-12,3446000,2025-11-07,AI연구원,취득,10,4,확정,자체구입,D010,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2024-09-30,4879000,2024-11-17,시설팀,취득,6,7,확정,자체제작,D006,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-12-22,4596000,2020-02-15,시설팀,취득,6,5,확정,자체구입,D006,
4322260926066170,"라우터, Netgear, (US)PR60X",2017-03-31,518000,2017-05-08,입학처,취득,6,1,확정,자체구입,D007,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2023-10-29,360000,2023-10-31,인문대학,취득,5,6,확정,자체구입,D004,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2021-04-17,6610000,2021-04-19,경영대학,취득,10,9,확정,자체구입,D003,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2025-08-16,8355000,,입학처,취득,10,50,대기,자체구입,D007,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2018-05-28,1479000,2018-07-20,AI연구원,취득,10,8,확정,자체구입,D010,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2024-07-25,5041000,2024-07-30,AI연구원,취득,6,6,확정,자체구입,D010,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2025-02-10,5745000,,AI연구원,취득,6,3,대기,자체구입,D010,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-12-28,3959000,2021-02-14,경영대학,취득,8,6,확정,자체구입,D003,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2018-09-27,61000,2018-11-18,총무팀,취득,5,1,확정,자체제작,D005,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2024-11-01,2594000,,산학협력단,취득,8,4,대기,자체구입,D009,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2023-07-30,471000,2023-09-16,산학협력단,취득,5,5,확정,자체구입,D009,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2017-06-28,2415000,2017-06-29,인문대학,취득,6,3,확정,자체구입,D004,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2017-01-22,639000,2017-01-24,AI연구원,취득,5,7,확정,자체구입,D010,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-03-23,2472000,2019-04-22,입학처,취득,5,9,확정,자체구입,D007,Tempore deleniti quas id cupiditate perspiciatis atque.
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2024-10-28,6202000,,소프트웨어융합대학,취득,10,30,대기,자체제작,D001,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-10-18,644000,2019-12-04,시설팀,취득,10,3,확정,자체구입,D006,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2015-09-01,5130000,2015-10-19,산학협력단,취득,8,8,확정,자체구입,D009,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-02-19,170000,,경영대학,취득,5,2,대기,자체구입,D003,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-09-04,6374000,2017-09-11,산학협력단,취득,10,34,확정,자체구입,D009,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2018-09-19,340000,2018-09-25,산학협력단,취득,4,9,확정,기증,D009,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2019-06-23,577000,2019-06-25,입학처,취득,10,3,확정,자체구입,D007,Repellendus voluptatem dolores laboriosam.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2019-10-07,2731000,2019-10-10,경영대학,취득,5,10,확정,자체구입,D003,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2019-10-16,2537000,2019-10-20,AI연구원,취득,8,4,확정,자체구입,D010,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2020-01-03,396000,2020-02-03,인문대학,취득,10,2,확정,자체구입,D004,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-08-25,383000,2015-10-23,경영대학,취득,4,9,확정,자체구입,D003,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2018-01-04,1288000,2018-01-06,중앙도서관,취득,8,2,확정,자체구입,D008,Doloremque expedita culpa facere delectus explicabo exercitationem.
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-09-11,5578000,2019-09-18,AI연구원,취득,6,6,확정,자체구입,D010,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2021-10-04,812000,2021-10-10,AI연구원,취득,5,3,확정,자체구입,D010,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2016-05-21,7773000,2016-06-25,공과대학,취득,10,21,확정,자체구입,D002,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-08-16,4835000,2017-08-22,인문대학,취득,6,5,확정,자체구입,D004,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2021-12-08,8476000,2021-12-13,총무팀,취득,6,10,확정,자체구입,D005,
4322260926066170,"라우터, Netgear, (US)PR60X",2025-03-22,2024000,2025-05-03,중앙도서관,취득,6,4,확정,자체구입,D008,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2019-10-11,9233000,2019-10-16,입학처,취득,6,5,확정,자체구입,D007,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2017-04-18,5851000,2017-05-30,중앙도서관,취득,5,5,확정,자체구입,D008,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-08-23,6891000,2019-10-17,AI연구원,취득,6,7,확정,자체구입,D010,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2024-12-09,3675000,,소프트웨어융합대학,취득,5,10,대기,자체구입,D001,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-09-13,84000,2025-10-14,시설팀,취득,4,2,확정,자체구입,D006,Esse odit nisi expedita totam quam.
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2024-04-02,62000,2024-05-14,경영대학,취득,5,1,확정,자체구입,D003,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2017-02-09,6551000,2017-02-14,중앙도서관,취득,7,2,확정,자체구입,D008,Facilis neque similique velit rerum odit quasi.
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2022-05-24,2340000,2022-05-28,소프트웨어융합대학,취득,10,13,확정,자체구입,D001,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2025-04-21,247000,2025-04-24,입학처,취득,5,4,확정,자체구입,D007,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2016-02-13,19706000,2016-03-26,중앙도서관,취득,6,10,확정,자체구입,D008,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2015-06-19,348000,2015-06-26,공과대학,취득,5,6,확정,자체구입,D002,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-11-29,6117000,2018-12-01,AI연구원,취득,6,8,확정,자체구입,D010,Accusamus incidunt esse amet.
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2019-11-23,3572000,2020-01-01,소프트웨어융합대학,취득,10,16,확정,자체구입,D001,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2021-08-24,114000,2021-10-07,시설팀,취득,5,2,확정,자체구입,D006,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2022-03-28,5436000,2022-04-02,총무팀,취득,7,2,확정,자체구입,D005,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2020-08-18,5031000,2020-10-06,중앙도서관,취득,10,22,확정,자체구입,D008,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-03-13,1712000,2024-04-22,중앙도서관,취득,10,9,확정,자체구입,D008,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2018-12-08,11088000,2018-12-13,산학협력단,취득,10,46,확정,자체구입,D009,Temporibus harum voluptas fugiat.
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-09-04,1485000,2024-09-09,경영대학,취득,10,8,확정,자체구입,D003,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2019-07-22,4465000,2019-07-27,산학협력단,취득,10,6,확정,자체구입,D009,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2018-11-12,7817000,2018-12-28,인문대학,취득,5,6,확정,자체구입,D004,
