물품고유번호,Start_Date,End_Date,Is_Current,운용상태,사유,관리자
M202404307,2024-04-09,2024-04-27,False,취득,신규 취득,박대리
M202404307,2024-04-28,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202404308,2024-04-09,2024-04-14,False,취득,신규 취득,박대리
M202404308,2024-04-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202404313,2024-12-30,2025-01-16,False,취득,신규 취득,박대리
M202404313,2025-01-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202404314,2024-12-30,2025-01-16,False,취득,신규 취득,박대리
M202404314,2025-01-17,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202404315,2024-12-30,2025-01-25,False,취득,신규 취득,박대리
M202404315,2025-01-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405055,2024-02-15,2024-03-03,False,취득,신규 취득,박대리
M202405055,2024-03-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405248,2024-04-08,2024-04-30,False,취득,신규 취득,박대리
M202405248,2024-05-01,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405249,2024-04-08,2024-04-28,False,취득,신규 취득,박대리
M202405249,2024-04-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405295,2024-08-16,2024-09-08,False,취득,신규 취득,박대리
M202405295,2024-09-09,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405385,2024-11-10,2024-11-19,False,취득,신규 취득,박대리
M202405385,2024-11-20,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405395,2024-08-06,2024-08-17,False,취득,신규 취득,박대리
M202405395,2024-08-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405427,2024-03-13,2024-03-25,False,취득,신규 취득,박대리
M202405427,2024-03-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405428,2024-03-13,2024-03-25,False,취득,신규 취득,박대리
M202405428,2024-03-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405429,2024-03-13,2024-03-31,False,취득,신규 취득,박대리
M202405429,2024-04-01,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405456,2024-05-31,2024-06-21,False,취득,신규 취득,박대리
M202405456,2024-06-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405457,2024-05-31,2024-06-15,False,취득,신규 취득,박대리
M202405457,2024-06-16,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405458,2024-05-31,2024-06-15,False,취득,신규 취득,박대리
M202405458,2024-06-16,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405459,2024-05-31,2024-06-13,False,취득,신규 취득,박대리
M202405459,2024-06-14,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405460,2024-05-31,2024-06-24,False,취득,신규 취득,박대리
M202405460,2024-06-25,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405499,2024-04-15,2024-04-29,False,취득,신규 취득,박대리
M202405499,2024-04-30,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405500,2024-04-15,2024-04-26,False,취득,신규 취득,박대리
M202405500,2024-04-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405501,2024-04-15,2024-05-08,False,취득,신규 취득,박대리
M202405501,2024-05-09,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405532,2024-05-10,2024-05-25,False,취득,신규 취득,박대리
M202405532,2024-05-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405533,2024-05-10,2024-05-24,False,취득,신규 취득,박대리
M202405533,2024-05-25,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405534,2024-05-10,2024-05-30,False,취득,신규 취득,박대리
M202405534,2024-05-31,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405609,2024-01-14,2024-01-31,False,취득,신규 취득,박대리
M202405609,2024-02-01,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405610,2024-01-14,2024-01-30,False,취득,신규 취득,박대리
M202405610,2024-01-31,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405611,2024-01-14,2024-01-29,False,취득,신규 취득,박대리
M202405611,2024-01-30,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405612,2024-01-14,2024-02-05,False,취득,신규 취득,박대리
M202405612,2024-02-06,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405613,2024-01-14,2024-01-27,False,취득,신규 취득,박대리
M202405613,2024-01-28,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405623,2024-06-27,2024-07-09,False,취득,신규 취득,박대리
M202405623,2024-07-10,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405624,2024-06-27,2024-07-14,False,취득,신규 취득,박대리
M202405624,2024-07-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405625,2024-06-27,2024-07-10,False,취득,신규 취득,박대리
M202405625,2024-07-11,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405626,2024-06-27,2024-07-14,False,취득,신규 취득,박대리
M202405626,2024-07-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405661,2024-05-27,2024-06-10,False,취득,신규 취득,박대리
M202405661,2024-06-11,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405662,2024-05-27,2024-06-17,False,취득,신규 취득,박대리
M202405662,2024-06-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405809,2024-03-23,2024-04-03,False,취득,신규 취득,박대리
M202405809,2024-04-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405810,2024-03-23,2024-04-06,False,취득,신규 취득,박대리
M202405810,2024-04-07,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405811,2024-03-23,2024-04-15,False,취득,신규 취득,박대리
M202405811,2024-04-16,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405812,2024-03-23,2024-04-02,False,취득,신규 취득,박대리
M202405812,2024-04-03,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405836,2024-05-14,2024-05-21,False,취득,신규 취득,박대리
M202405836,2024-05-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405837,2024-05-14,2024-06-05,False,취득,신규 취득,박대리
M202405837,2024-06-06,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405838,2024-05-14,2024-05-17,False,취득,신규 취득,박대리
M202405838,2024-05-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405843,2024-08-06,2024-08-13,False,취득,신규 취득,박대리
M202405843,2024-08-14,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405844,2024-08-06,2024-08-26,False,취득,신규 취득,박대리
M202405844,2024-08-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405845,2024-08-06,2024-08-14,False,취득,신규 취득,박대리
M202405845,2024-08-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405846,2024-08-06,2024-08-17,False,취득,신규 취득,박대리
M202405846,2024-08-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405847,2024-08-06,2024-08-27,False,취득,신규 취득,박대리
M202405847,2024-08-28,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405898,2024-07-18,2024-08-04,False,취득,신규 취득,박대리
M202405898,2024-08-05,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405899,2024-07-18,2024-08-03,False,취득,신규 취득,박대리
M202405899,2024-08-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405950,2024-04-09,2024-04-18,False,취득,신규 취득,박대리
M202405950,2024-04-19,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405951,2024-04-09,2024-04-26,False,취득,신규 취득,박대리
M202405951,2024-04-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405955,2024-03-25,2024-04-09,False,취득,신규 취득,박대리
M202405955,2024-04-10,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405956,2024-03-25,2024-04-04,False,취득,신규 취득,박대리
M202405956,2024-04-05,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405957,2024-03-25,2024-04-06,False,취득,신규 취득,박대리
M202405957,2024-04-07,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405958,2024-03-25,2024-04-14,False,취득,신규 취득,박대리
M202405958,2024-04-15,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405959,2024-03-25,2024-04-09,False,취득,신규 취득,박대리
M202405959,2024-04-10,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405968,2024-06-12,2024-06-26,False,취득,신규 취득,박대리
M202405968,2024-06-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405981,2024-07-09,2024-07-22,False,취득,신규 취득,박대리
M202405981,2024-07-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405982,2024-07-09,2024-07-18,False,취득,신규 취득,박대리
M202405982,2024-07-19,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202405983,2024-07-09,2024-07-26,False,취득,신규 취득,박대리
M202405983,2024-07-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406069,2024-09-13,2024-10-02,False,취득,신규 취득,박대리
M202406069,2024-10-03,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406070,2024-09-13,2024-09-28,False,취득,신규 취득,박대리
M202406070,2024-09-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406071,2024-09-13,2024-09-29,False,취득,신규 취득,박대리
M202406071,2024-09-30,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406072,2024-09-13,2024-09-17,False,취득,신규 취득,박대리
M202406072,2024-09-18,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406073,2024-09-13,2024-10-06,False,취득,신규 취득,박대리
M202406073,2024-10-07,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406074,2024-09-13,2024-09-21,False,취득,신규 취득,박대리
M202406074,2024-09-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406075,2024-09-13,2024-09-24,False,취득,신규 취득,박대리
M202406075,2024-09-25,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406076,2024-09-13,2024-10-08,False,취득,신규 취득,박대리
M202406076,2024-10-09,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406077,2024-09-13,2024-09-28,False,취득,신규 취득,박대리
M202406077,2024-09-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406078,2024-09-13,2024-10-07,False,취득,신규 취득,박대리
M202406078,2024-10-08,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406079,2024-09-13,2024-09-22,False,취득,신규 취득,박대리
M202406079,2024-09-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406080,2024-09-13,2024-09-26,False,취득,신규 취득,박대리
M202406080,2024-09-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406081,2024-09-13,2024-10-03,False,취득,신규 취득,박대리
M202406081,2024-10-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406082,2024-09-13,2024-09-26,False,취득,신규 취득,박대리
M202406082,2024-09-27,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406083,2024-09-13,2024-09-28,False,취득,신규 취득,박대리
M202406083,2024-09-29,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406084,2024-09-13,2024-09-18,False,취득,신규 취득,박대리
M202406084,2024-09-19,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406085,2024-09-13,2024-10-01,False,취득,신규 취득,박대리
M202406085,2024-10-02,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406086,2024-09-13,2024-09-23,False,취득,신규 취득,박대리
M202406086,2024-09-24,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406087,2024-09-13,2024-09-23,False,취득,신규 취득,박대리
M202406087,2024-09-24,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406088,2024-09-13,2024-09-27,False,취득,신규 취득,박대리
M202406088,2024-09-28,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406089,2024-09-13,2024-10-03,False,취득,신규 취득,박대리
M202406089,2024-10-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406090,2024-09-13,2024-10-02,False,취득,신규 취득,박대리
M202406090,2024-10-03,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406091,2024-09-13,2024-10-08,False,취득,신규 취득,박대리
M202406091,2024-10-09,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406107,2024-04-30,2024-05-25,False,취득,신규 취득,박대리
M202406107,2024-05-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406108,2024-04-30,2024-05-07,False,취득,신규 취득,박대리
M202406108,2024-05-08,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406187,2024-04-03,2024-04-18,False,취득,신규 취득,박대리
M202406187,2024-04-19,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406296,2024-06-16,2024-07-08,False,취득,신규 취득,박대리
M202406296,2024-07-09,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406297,2024-06-16,2024-06-22,False,취득,신규 취득,박대리
M202406297,2024-06-23,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406311,2024-05-20,2024-05-25,False,취득,신규 취득,박대리
M202406311,2024-05-26,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406312,2024-05-20,2024-05-30,False,취득,신규 취득,박대리
M202406312,2024-05-31,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406313,2024-05-20,2024-06-03,False,취득,신규 취득,박대리
M202406313,2024-06-04,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406399,2024-08-11,2024-08-21,False,취득,신규 취득,박대리
M202406399,2024-08-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406483,2024-05-10,2024-05-21,False,취득,신규 취득,박대리
M202406483,2024-05-22,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406531,2024-03-13,2024-04-01,False,취득,신규 취득,박대리
M202406531,2024-04-02,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406575,2024-01-28,2024-02-24,False,취득,신규 취득,박대리
M202406575,2024-02-25,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406576,2024-01-28,2024-02-12,False,취득,신규 취득,박대리
M202406576,2024-02-13,2099-12-31,True,운용,신규운용 승인 및 사용 시작,박대리
M202406577,2024-01-28,2024-02-19,False,취득,신규 취득,박대리
