물품고유번호,G2B목록명,물품분류명,내용연수,취득금액,운용부서코드,취득일자,반납일자,불용일자,상태변화,불용사유,물품상태,처분방식,운용부서명,캠퍼스,운용연차,학습데이터여부,잔여내용연수,부서가혹도,누적사용부하,고장임박도,가격민감도,장비중요도,리드타임등급,실제잔여수명,예측잔여수명,(월별)고장예상수량,안전재고,필요수량,AI예측고장일,안전버퍼,권장발주일,예측실행일자,데이터세트구분,운용월수,취득월
M202413657,책상,책상,9,29228000,C360,2024-12-11,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,1.16,N,7.84,1.0,1.16,0.02,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,14,12
M201813658,책상,책상,9,31915000,C360,2018-02-01,,2026-02-04,,수리비용과다,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.02,N,0.98,1.0,8.02,0.79,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,97,2
M201813659,책상,책상,9,31915000,C360,2018-02-01,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.02,N,0.98,1.0,8.02,0.79,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,97,2
M201813660,책상,책상,9,31915000,C360,2018-02-01,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.02,N,0.98,1.0,8.02,0.79,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,97,2
M201813661,책상,책상,9,31915000,C360,2018-02-01,2018-09-07,2024-12-11,사업종료,활용부서부재,,,,ERICA,0.61,N,8.39,1.0,0.61,0.0,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,7,2
M201813662,책상,책상,9,31915000,C360,2018-02-01,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.02,N,0.98,1.0,8.02,0.79,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,97,2
M201813663,책상,책상,9,12918000,C360,2018-03-16,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.91,N,1.09,1.0,7.91,0.77,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201813664,책상,책상,9,12918000,C360,2018-03-16,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.91,N,1.09,1.0,7.91,0.77,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,96,3
M201713665,책상,책상,9,24924000,C360,2017-08-18,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.48,N,0.52,1.0,8.48,0.89,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201713666,책상,책상,9,24924000,C360,2017-08-18,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.48,N,0.52,1.0,8.48,0.89,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201713667,책상,책상,9,24924000,C360,2017-08-18,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.48,N,0.52,1.0,8.48,0.89,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,103,8
M201713668,책상,책상,9,24924000,C360,2017-08-18,2018-04-09,2018-05-05,사업종료,활용부서부재,정비필요품,폐기,,ERICA,0.88,Y,8.12,1.0,0.88,0.01,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Train,10,8
M201913669,책상,책상,9,34245000,C360,2019-10-07,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,6.35,N,2.65,1.0,6.35,0.5,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,77,10
M201913670,책상,책상,9,34245000,C360,2019-10-07,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,6.35,N,2.65,1.0,6.35,0.5,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,77,10
M201913671,책상,책상,9,34245000,C360,2019-10-07,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,6.35,N,2.65,1.0,6.35,0.5,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,77,10
M201913672,책상,책상,9,34245000,C360,2019-10-07,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,6.35,N,2.65,1.0,6.35,0.5,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,77,10
M201913673,책상,책상,9,34245000,C360,2019-10-07,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,6.35,N,2.65,1.0,6.35,0.5,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,77,10
M201513674,책상,책상,9,31830000,C360,2015-03-13,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.92,N,-1.92,1.0,10.92,1.0,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,132,3
M201513675,책상,책상,9,31830000,C360,2015-03-13,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.92,N,-1.92,1.0,10.92,1.0,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,132,3
M201513676,책상,책상,9,31830000,C360,2015-03-13,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.92,N,-1.92,1.0,10.92,1.0,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,132,3
M201513677,책상,책상,9,31830000,C360,2015-03-13,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.92,N,-1.92,1.0,10.92,1.0,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,132,3
M201513678,책상,책상,9,31830000,C360,2015-03-13,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.92,N,-1.92,1.0,10.92,1.0,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,132,3
M202513679,책상,책상,9,6416000,C360,2025-10-31,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,0.27,N,8.73,1.0,0.27,0.0,0.85,0.74,1,,,0,0,0,,0.0,,2026-02-08,Prediction,3,10
M201813680,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813681,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813682,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813683,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813684,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813685,책상,책상,9,54200000,C360,2018-04-03,2018-07-26,2026-01-19,사업종료,활용부서부재,,,,ERICA,0.33,N,8.67,1.0,0.33,0.0,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,4,4
M201813686,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813687,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813688,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201813689,책상,책상,9,54200000,C360,2018-04-03,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.86,N,1.14,1.0,7.86,0.76,0.97,0.98,2,,,0,0,0,,0.0,,2026-02-08,Prediction,95,4
M201613690,책상,책상,9,12806000,C360,2016-07-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.58,N,-0.58,1.0,9.58,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,116,7
M201613691,책상,책상,9,12806000,C360,2016-07-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.58,N,-0.58,1.0,9.58,1.0,0.89,0.77,1,,,0,0,0,,0.0,,2026-02-08,Prediction,116,7
M201813692,책상,책상,9,32645000,C360,2018-02-08,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.01,N,0.99,1.0,8.01,0.79,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,97,2
M201813693,책상,책상,9,32645000,C360,2018-02-08,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.01,N,0.99,1.0,8.01,0.79,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,97,2
M201813694,책상,책상,9,32645000,C360,2018-02-08,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.01,N,0.99,1.0,8.01,0.79,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,97,2
M201813695,책상,책상,9,32645000,C360,2018-02-08,2018-04-12,2018-05-02,사업종료,활용부서부재,신품,매각,,ERICA,0.42,N,8.58,1.0,0.42,0.0,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,5,2
M201813696,책상,책상,9,32645000,C360,2018-02-08,2018-08-27,2018-09-05,사업종료,구형화,신품,매각,,ERICA,0.8,N,8.2,1.0,0.8,0.01,0.94,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,9,2
M201713697,책상,책상,9,23488000,C354,2017-11-02,2018-12-04,2019-10-28,잉여물품,활용부서부재,신품,매각,,ERICA,2.13,N,6.87,1.0,2.13,0.06,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,25,11
M201713697,책상,책상,9,23488000,C354,2017-11-02,2019-10-14,2019-10-28,사업종료,활용부서부재,신품,매각,,ERICA,2.13,N,6.87,1.0,2.13,0.06,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,25,11
M201713698,책상,책상,9,23488000,C360,2017-11-02,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.27,N,0.73,1.0,8.27,0.84,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,100,11
M201713699,책상,책상,9,23488000,C354,2017-11-02,2018-10-29,,사업종료,,,,소프트웨어융합대학RC행정팀(ERICA),ERICA,1.03,N,7.97,1.3,1.34,0.01,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,12,11
M201713700,책상,책상,9,23488000,C360,2017-11-02,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.27,N,0.73,1.0,8.27,0.84,0.92,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,100,11
M201913701,책상,책상,9,29455000,C360,2019-01-27,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.04,N,1.96,1.0,7.04,0.61,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,85,1
M201913702,책상,책상,9,29455000,C360,2019-01-27,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.04,N,1.96,1.0,7.04,0.61,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,85,1
M201913703,책상,책상,9,29455000,C360,2019-01-27,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.04,N,1.96,1.0,7.04,0.61,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,85,1
M201913704,책상,책상,9,29455000,C360,2019-01-27,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.04,N,1.96,1.0,7.04,0.61,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,85,1
M201913705,책상,책상,9,29455000,C360,2019-01-27,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,7.04,N,1.96,1.0,7.04,0.61,0.93,0.8,1,,,0,0,0,,0.0,,2026-02-08,Prediction,85,1
M201513706,책상,책상,9,18510000,C360,2015-08-05,2025-06-12,,공용전환,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.52,N,-1.52,1.0,10.52,1.0,0.91,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,128,8
M201513707,책상,책상,9,18510000,C360,2015-08-05,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.52,N,-1.52,1.0,10.52,1.0,0.91,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,128,8
M201513708,책상,책상,9,18510000,C360,2015-08-05,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,10.52,N,-1.52,1.0,10.52,1.0,0.91,0.79,1,,,0,0,0,,0.0,,2026-02-08,Prediction,128,8
M202413709,책상,책상,9,36415000,C360,2024-10-10,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,1.33,N,7.67,1.0,1.33,0.02,0.95,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,16,10
M202413710,책상,책상,9,36415000,C360,2024-10-10,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,1.33,N,7.67,1.0,1.33,0.02,0.95,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,16,10
M202413711,책상,책상,9,36415000,C360,2024-10-10,2024-11-05,2024-11-19,사업종료,활용부서부재,신품,매각,,ERICA,0.42,N,8.58,1.0,0.42,0.0,0.95,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,5,10
M202413712,책상,책상,9,36415000,C360,2024-10-10,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,1.33,N,7.67,1.0,1.33,0.02,0.95,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,16,10
M202413713,책상,책상,9,36415000,C360,2024-10-10,2024-12-04,2024-12-18,공용전환,공용전환,중고품,매각,,ERICA,0.41,N,8.59,1.0,0.41,0.0,0.95,0.96,2,,,0,0,0,,0.0,,2026-02-08,Prediction,5,10
M201613714,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613715,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613716,책상,책상,9,276584000,C360,2016-12-12,2017-05-16,2017-06-06,공용전환,공용전환,,,,ERICA,0.45,N,8.55,1.0,0.45,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,5,12
M201613717,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613718,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613719,책상,책상,9,276584000,C360,2016-12-12,2017-05-09,,공용전환,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613720,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613721,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613722,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613723,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613724,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613725,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613726,책상,책상,9,276584000,C360,2016-12-12,2017-09-07,2017-09-18,공용전환,공용전환,중고품,매각,,ERICA,0.83,N,8.17,1.0,0.83,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,10,12
M201613727,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613728,책상,책상,9,276584000,C360,2016-12-12,2017-06-25,2017-07-19,사업종료,활용부서부재,중고품,매각,,ERICA,0.89,N,8.11,1.0,0.89,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,10,12
M201613729,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613730,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613731,책상,책상,9,276584000,C360,2016-12-12,,2025-03-17,,고장/파손,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613732,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613733,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613734,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613735,책상,책상,9,276584000,C360,2016-12-12,2017-04-02,2017-04-18,사업종료,구형화,중고품,매각,,ERICA,0.59,N,8.41,1.0,0.59,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,7,12
M201613736,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613737,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613738,책상,책상,9,276584000,C360,2016-12-12,2017-09-28,,잉여물품,,,,,ERICA,0.83,N,8.17,1.0,0.83,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,10,12
M201613739,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613740,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613741,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613742,책상,책상,9,276584000,A351,2016-12-12,2017-06-10,,공용전환,,,,시설팀(ERICA),ERICA,0.53,N,8.47,1.0,0.53,0.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,6,12
M201613743,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613744,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613745,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613746,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613747,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613748,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613749,책상,책상,9,276584000,C360,2016-12-12,,2025-05-10,,고장/파손,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613750,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613751,책상,책상,9,276584000,C360,2016-12-12,2017-11-21,2025-09-06,사업종료,활용부서부재,,,,ERICA,0.95,N,8.05,1.0,0.95,0.01,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,11,12
M201613752,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613753,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613754,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613755,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201613756,책상,책상,9,276584000,C360,2016-12-12,,2025-08-17,,수리비용과다,불용품,폐기,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.96,Y,0.04,1.0,8.96,0.99,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Train,108,12
M201613757,책상,책상,9,276584000,C360,2016-12-12,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,9.16,N,-0.16,1.0,9.16,1.0,1.0,1.0,2,,,0,0,0,,0.0,,2026-02-08,Prediction,111,12
M201713758,책상,책상,9,69589000,C360,2017-02-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
M201713759,책상,책상,9,69589000,C360,2017-02-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
M201713760,책상,책상,9,69589000,C360,2017-02-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
M201713761,책상,책상,9,69589000,C360,2017-02-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
M201713762,책상,책상,9,69589000,C360,2017-02-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
M201713763,책상,책상,9,69589000,C360,2017-02-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
M201713764,책상,책상,9,69589000,C360,2017-02-15,2018-03-13,,공용전환,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,1.1,N,7.9,1.0,1.1,0.01,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,13,2
M201713765,책상,책상,9,69589000,C360,2017-02-15,,,,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
M201713766,책상,책상,9,69589000,C360,2017-02-15,2017-11-02,,사업종료,,,,글로벌문화통상대학RC행정팀(ERICA),ERICA,8.99,N,0.01,1.0,8.99,1.0,0.98,0.99,2,,,0,0,0,,0.0,,2026-02-08,Prediction,109,2
